S0,K,T,C_mkt,iv_market
683.39,668.0,0.25,33.89,0.1668
683.39,669.0,0.25,32.87,0.1602
683.39,670.0,0.25,32.51,0.1624
683.39,671.0,0.25,32.02,0.1633
683.39,672.0,0.25,31.21,0.1664
683.39,673.0,0.25,30.49,0.1612
683.39,674.0,0.25,30.35,0.1648
683.39,675.0,0.25,29.31,0.1598
683.39,676.0,0.25,28.19,0.1575
683.39,677.0,0.25,27.46,0.1591
683.39,678.0,0.25,27.12,0.157
683.39,679.0,0.25,26.45,0.1562
683.39,680.0,0.25,26.11,0.1554
683.39,681.0,0.25,25.05,0.1542
683.39,682.0,0.25,24.46,0.1534
683.39,683.0,0.25,23.82,0.1522
683.39,684.0,0.25,23.18,0.1517
683.39,685.0,0.25,22.53,0.1508
683.39,686.0,0.25,21.91,0.1499
683.39,687.0,0.25,21.3,0.1491
683.39,688.0,0.25,20.69,0.1483
683.39,689.0,0.25,20.09,0.1475
683.39,690.0,0.25,19.5,0.1466
683.39,691.0,0.25,18.93,0.1458
683.39,692.0,0.25,18.36,0.145
683.39,693.0,0.25,17.8,0.1442
683.39,694.0,0.25,17.25,0.1435
683.39,695.0,0.25,16.7,0.1427
683.39,696.0,0.25,16.17,0.142
683.39,697.0,0.25,15.64,0.1412
683.39,698.0,0.25,15.13,0.1405
683.39,699.0,0.25,14.63,0.1397
683.39,700.0,0.25,14.13,0.139
683.39,701.0,0.25,13.65,0.1383
683.39,702.0,0.25,13.19,0.1376
683.39,703.0,0.25,12.72,0.137
683.39,704.0,0.25,12.28,0.1363
683.39,705.0,0.25,11.84,0.1356
683.39,706.0,0.25,11.4,0.135
683.39,707.0,0.25,10.98,0.1344
683.39,708.0,0.25,10.57,0.1338
683.39,709.0,0.25,10.18,0.1332
683.39,710.0,0.25,9.79,0.1326
683.39,711.0,0.25,9.41,0.132
683.39,712.0,0.25,9.04,0.1315
683.39,713.0,0.25,8.69,0.131
683.39,714.0,0.25,8.35,0.1305
683.39,715.0,0.25,8.01,0.13
683.39,716.0,0.25,7.69,0.1295
683.39,717.0,0.25,7.37,0.129
683.39,718.0,0.25,7.07,0.1286
683.39,719.0,0.25,6.77,0.1281
683.39,720.0,0.25,6.49,0.1277
683.39,721.0,0.25,6.22,0.1273
683.39,722.0,0.25,5.95,0.1269
683.39,723.0,0.25,5.7,0.1266
683.39,724.0,0.25,5.45,0.1262
683.39,725.0,0.25,5.21,0.1258
683.39,726.0,0.25,4.98,0.1255
683.39,727.0,0.25,4.77,0.1252
683.39,728.0,0.25,4.55,0.1249
683.39,729.0,0.25,4.35,0.1246
683.39,730.0,0.25,4.15,0.1243
683.39,731.0,0.25,3.96,0.1241
683.39,732.0,0.25,3.79,0.1238
683.39,733.0,0.25,3.62,0.1236
683.39,734.0,0.25,3.46,0.1234
683.39,735.0,0.25,3.29,0.1232
683.39,736.0,0.25,3.15,0.123
683.39,737.0,0.25,3.0,0.1229
683.39,738.0,0.25,2.86,0.1227
683.39,739.0,0.25,2.73,0.1226
683.39,740.0,0.25,2.6,0.1224
683.39,745.0,0.25,2.05,0.1221
683.39,750.0,0.25,1.62,0.122
683.39,755.0,0.25,1.29,0.1222
683.39,760.0,0.25,1.02,0.1229
683.39,765.0,0.25,0.82,0.1236
683.39,770.0,0.25,0.67,0.1246
683.39,775.0,0.25,0.54,0.1258
683.39,780.0,0.25,0.43,0.127
683.39,785.0,0.25,0.35,0.1283
683.39,790.0,0.25,0.29,0.1299
683.39,795.0,0.25,0.24,0.1314
683.39,800.0,0.25,0.21,0.133
683.39,245.0,0.3,439.59,0.0
683.39,250.0,0.3,434.66,0.0
683.39,255.0,0.3,429.74,0.0
683.39,260.0,0.3,424.82,0.0
683.39,265.0,0.3,419.89,0.0
683.39,270.0,0.3,414.98,0.0
683.39,275.0,0.3,410.06,0.0
683.39,280.0,0.3,405.13,0.0
683.39,285.0,0.3,400.22,0.0
683.39,290.0,0.3,395.3,0.0
683.39,295.0,0.3,390.38,0.0
683.39,300.0,0.3,385.46,0.0
683.39,305.0,0.3,380.55,0.0
683.39,310.0,0.3,375.62,0.0
683.39,315.0,0.3,370.71,0.0
683.39,320.0,0.3,365.79,0.0
683.39,325.0,0.3,360.88,0.0
683.39,330.0,0.3,355.96,0.0
683.39,335.0,0.3,351.04,0.0
683.39,340.0,0.3,346.13,0.4003
683.39,345.0,0.3,341.22,0.4142
683.39,350.0,0.3,336.31,0.4272
683.39,355.0,0.3,331.39,0.4305
683.39,360.0,0.3,326.48,0.4358
683.39,365.0,0.3,321.58,0.436
683.39,370.0,0.3,316.66,0.434
683.39,375.0,0.3,311.75,0.4338
683.39,380.0,0.3,306.85,0.4309
683.39,385.0,0.3,301.94,0.4295
683.39,390.0,0.3,297.03,0.4266
683.39,395.0,0.3,292.13,0.4227
683.39,400.0,0.3,287.23,0.4194
683.39,405.0,0.3,282.32,0.4155
683.39,410.0,0.3,277.43,0.4114
683.39,415.0,0.3,272.53,0.4076
683.39,420.0,0.3,267.63,0.4032
683.39,425.0,0.3,262.74,0.399
683.39,430.0,0.3,257.85,0.3941
683.39,435.0,0.3,252.95,0.3894
683.39,440.0,0.3,248.06,0.385
683.39,445.0,0.3,243.18,0.38
683.39,450.0,0.3,238.3,0.3753
683.39,455.0,0.3,233.41,0.3706
683.39,460.0,0.3,228.53,0.3656
683.39,465.0,0.3,223.65,0.3603
683.39,470.0,0.3,218.78,0.3552
683.39,475.0,0.3,213.9,0.3499
683.39,480.0,0.3,209.03,0.3448
683.39,485.0,0.3,204.16,0.3399
683.39,490.0,0.3,199.3,0.3352
683.39,495.0,0.3,194.44,0.3298
683.39,500.0,0.3,189.59,0.3245
683.39,505.0,0.3,184.74,0.3194
683.39,510.0,0.3,179.9,0.3144
683.39,515.0,0.3,175.06,0.3094
683.39,520.0,0.3,170.24,0.3046
683.39,525.0,0.3,165.42,0.2997
683.39,530.0,0.3,160.61,0.2948
683.39,535.0,0.3,155.81,0.2897
683.39,540.0,0.3,151.01,0.2848
683.39,545.0,0.3,146.24,0.2801
683.39,550.0,0.3,141.47,0.2756
683.39,555.0,0.3,136.72,0.2707
683.39,560.0,0.3,131.99,0.2658
683.39,565.0,0.3,127.27,0.2615
683.39,570.0,0.3,122.57,0.2567
683.39,575.0,0.3,117.9,0.2529
683.39,580.0,0.3,113.23,0.2476
683.39,585.0,0.3,108.6,0.2435
683.39,590.0,0.3,103.99,0.239
683.39,595.0,0.3,99.41,0.2343
683.39,600.0,0.3,95.6,0.2399
683.39,605.0,0.3,90.33,0.2254
683.39,610.0,0.3,85.84,0.2209
683.39,615.0,0.3,81.39,0.2167
683.39,620.0,0.3,76.98,0.2124
683.39,625.0,0.3,72.62,0.2078
683.39,630.0,0.3,68.31,0.2033
683.39,635.0,0.3,64.18,0.1998
683.39,640.0,0.3,59.79,0.1937
683.39,645.0,0.3,55.82,0.1903
683.39,650.0,0.3,51.57,0.1842
683.39,655.0,0.3,47.66,0.1818
683.39,660.0,0.3,43.61,0.1754
683.39,665.0,0.3,39.91,0.1727
683.39,670.0,0.3,36.0,0.1661
683.39,675.0,0.3,32.59,0.1636
683.39,680.0,0.3,29.02,0.1582
683.39,685.0,0.3,26.1,0.1554
683.39,690.0,0.3,23.02,0.1516
683.39,695.0,0.3,20.13,0.1477
683.39,700.0,0.3,17.45,0.1442
683.39,705.0,0.3,14.98,0.1407
683.39,710.0,0.3,12.75,0.1377
683.39,715.0,0.3,10.75,0.1349
683.39,720.0,0.3,8.99,0.1324
683.39,725.0,0.3,7.47,0.1305
683.39,730.0,0.3,6.16,0.1285
683.39,735.0,0.3,5.05,0.1272
683.39,740.0,0.3,4.12,0.1259
683.39,745.0,0.3,3.35,0.125
683.39,750.0,0.3,2.72,0.1246
683.39,755.0,0.3,2.21,0.1241
683.39,760.0,0.3,1.79,0.1242
683.39,765.0,0.3,1.45,0.124
683.39,770.0,0.3,1.19,0.1246
683.39,775.0,0.3,0.96,0.125
683.39,780.0,0.3,0.8,0.1258
683.39,785.0,0.3,0.66,0.1267
683.39,790.0,0.3,0.55,0.1275
683.39,795.0,0.3,0.45,0.1288
683.39,800.0,0.3,0.39,0.1301
683.39,805.0,0.3,0.32,0.1313
683.39,810.0,0.3,0.27,0.1324
683.39,815.0,0.3,0.23,0.1339
683.39,820.0,0.3,0.2,0.1357
683.39,825.0,0.3,0.17,0.1369
683.39,830.0,0.3,0.15,0.1388
683.39,835.0,0.3,0.13,0.1405
683.39,840.0,0.3,0.12,0.1437
683.39,845.0,0.3,0.11,0.1445
683.39,850.0,0.3,0.11,0.1481
683.39,345.0,0.33,341.32,0.4812
683.39,350.0,0.33,336.42,0.4782
683.39,355.0,0.33,331.46,0.4683
683.39,360.0,0.33,326.54,0.465
683.39,365.0,0.33,321.64,0.4604
683.39,370.0,0.33,316.74,0.4565
683.39,375.0,0.33,311.83,0.453
683.39,380.0,0.33,306.92,0.4482
683.39,385.0,0.33,302.02,0.443
683.39,390.0,0.33,297.12,0.4383
683.39,395.0,0.33,292.23,0.4334
683.39,400.0,0.33,287.32,0.4289
683.39,405.0,0.33,282.43,0.4242
683.39,410.0,0.33,277.54,0.4193
683.39,415.0,0.33,272.64,0.4139
683.39,420.0,0.33,267.75,0.4084
683.39,425.0,0.33,262.86,0.4032
683.39,430.0,0.33,257.97,0.3982
683.39,435.0,0.33,253.08,0.3927
683.39,440.0,0.33,248.19,0.3875
683.39,445.0,0.33,243.31,0.3822
683.39,450.0,0.33,238.44,0.3769
683.39,455.0,0.33,233.56,0.3716
683.39,460.0,0.33,228.68,0.3662
683.39,465.0,0.33,223.81,0.361
683.39,470.0,0.33,218.94,0.3556
683.39,475.0,0.33,214.07,0.3503
683.39,480.0,0.33,209.2,0.3448
683.39,485.0,0.33,204.35,0.3397
683.39,490.0,0.33,199.5,0.3345
683.39,495.0,0.33,194.65,0.3291
683.39,500.0,0.33,189.81,0.3238
683.39,504.0,0.33,185.94,0.3198
683.39,505.0,0.33,184.97,0.3187
683.39,506.0,0.33,184.0,0.3177
683.39,507.0,0.33,183.04,0.3167
683.39,508.0,0.33,182.07,0.3156
683.39,509.0,0.33,181.11,0.3148
683.39,510.0,0.33,180.14,0.3136
683.39,511.0,0.33,179.18,0.3128
683.39,512.0,0.33,178.21,0.3116
683.39,513.0,0.33,177.25,0.3107
683.39,514.0,0.33,176.28,0.3097
683.39,515.0,0.33,175.32,0.3087
683.39,516.0,0.33,174.35,0.3075
683.39,517.0,0.33,173.39,0.3066
683.39,518.0,0.33,172.43,0.3057
683.39,519.0,0.33,171.46,0.3045
683.39,520.0,0.33,170.5,0.3036
683.39,521.0,0.33,169.54,0.3026
683.39,522.0,0.33,168.58,0.3016
683.39,523.0,0.33,167.62,0.3006
683.39,524.0,0.33,166.66,0.2995
683.39,525.0,0.33,165.69,0.2985
683.39,526.0,0.33,164.74,0.2975
683.39,527.0,0.33,163.78,0.2965
683.39,528.0,0.33,162.81,0.2955
683.39,529.0,0.33,161.86,0.2946
683.39,530.0,0.33,160.9,0.2937
683.39,531.0,0.33,159.94,0.2927
683.39,532.0,0.33,158.99,0.2916
683.39,533.0,0.33,158.03,0.2907
683.39,534.0,0.33,157.07,0.2896
683.39,535.0,0.33,156.12,0.2888
683.39,536.0,0.33,155.16,0.2877
683.39,537.0,0.33,154.21,0.2869
683.39,538.0,0.33,153.25,0.2859
683.39,539.0,0.33,152.3,0.285
683.39,540.0,0.33,151.34,0.284
683.39,541.0,0.33,150.39,0.2831
683.39,542.0,0.33,149.44,0.282
683.39,543.0,0.33,148.49,0.2811
683.39,544.0,0.33,147.53,0.2802
683.39,545.0,0.33,146.59,0.2793
683.39,546.0,0.33,145.63,0.2784
683.39,547.0,0.33,144.68,0.2773
683.39,548.0,0.33,143.73,0.2764
683.39,549.0,0.33,142.78,0.2755
683.39,550.0,0.33,141.84,0.2746
683.39,551.0,0.33,140.88,0.2736
683.39,552.0,0.33,139.94,0.2726
683.39,553.0,0.33,139.0,0.2717
683.39,554.0,0.33,138.05,0.2708
683.39,555.0,0.33,137.11,0.2698
683.39,556.0,0.33,136.16,0.2688
683.39,557.0,0.33,135.22,0.2679
683.39,558.0,0.33,134.28,0.267
683.39,559.0,0.33,133.34,0.2661
683.39,560.0,0.33,132.39,0.2652
683.39,561.0,0.33,131.45,0.2643
683.39,562.0,0.33,130.51,0.2633
683.39,563.0,0.33,129.57,0.2624
683.39,564.0,0.33,128.63,0.2615
683.39,565.0,0.33,127.7,0.2606
683.39,566.0,0.33,126.77,0.2597
683.39,567.0,0.33,125.83,0.2587
683.39,568.0,0.33,124.9,0.2579
683.39,569.0,0.33,123.96,0.257
683.39,570.0,0.33,123.03,0.2561
683.39,571.0,0.33,122.09,0.2552
683.39,572.0,0.33,121.16,0.2544
683.39,573.0,0.33,120.23,0.2535
683.39,574.0,0.33,119.31,0.2526
683.39,575.0,0.33,118.38,0.2517
683.39,576.0,0.33,117.44,0.2508
683.39,577.0,0.33,116.52,0.2498
683.39,578.0,0.33,115.59,0.249
683.39,579.0,0.33,114.66,0.248
683.39,580.0,0.33,113.73,0.2472
683.39,581.0,0.33,112.81,0.2462
683.39,582.0,0.33,111.9,0.2453
683.39,583.0,0.33,110.97,0.2444
683.39,584.0,0.33,110.05,0.2435
683.39,585.0,0.33,109.13,0.2426
683.39,586.0,0.33,108.22,0.2417
683.39,590.0,0.33,104.56,0.2384
683.39,595.0,0.33,100.0,0.234
683.39,600.0,0.33,95.47,0.2297
683.39,605.0,0.33,90.98,0.2253
683.39,610.0,0.33,86.53,0.221
683.39,615.0,0.33,82.12,0.2168
683.39,620.0,0.33,77.74,0.2125
683.39,625.0,0.33,73.41,0.208
683.39,630.0,0.33,69.22,0.2038
683.39,635.0,0.33,64.99,0.1995
683.39,640.0,0.33,60.74,0.1947
683.39,645.0,0.33,56.75,0.1907
683.39,650.0,0.33,52.67,0.1865
683.39,655.0,0.33,48.68,0.1822
683.39,660.0,0.33,44.91,0.1785
683.39,665.0,0.33,41.02,0.1736
683.39,670.0,0.33,37.58,0.1693
683.39,675.0,0.33,33.93,0.1701
683.39,680.0,0.33,30.51,0.1638
683.39,685.0,0.33,27.26,0.1569
683.39,690.0,0.33,24.18,0.153
683.39,695.0,0.33,21.28,0.1493
683.39,700.0,0.33,18.59,0.1458
683.39,705.0,0.33,16.09,0.1424
683.39,710.0,0.33,13.81,0.1393
683.39,715.0,0.33,11.77,0.1365
683.39,720.0,0.33,9.94,0.134
683.39,725.0,0.33,8.35,0.1318
683.39,730.0,0.33,6.96,0.13
683.39,735.0,0.33,5.78,0.1284
683.39,740.0,0.33,4.76,0.127
683.39,745.0,0.33,3.91,0.126
683.39,750.0,0.33,3.21,0.1252
683.39,755.0,0.33,2.62,0.1246
683.39,760.0,0.33,2.14,0.1243
683.39,765.0,0.33,1.75,0.1241
683.39,770.0,0.33,1.43,0.1242
683.39,775.0,0.33,1.17,0.1245
683.39,780.0,0.33,0.96,0.1249
683.39,785.0,0.33,0.8,0.1256
683.39,790.0,0.33,0.67,0.1261
683.39,795.0,0.33,0.56,0.1272
683.39,800.0,0.33,0.47,0.1284
683.39,805.0,0.33,0.4,0.1294
683.39,810.0,0.33,0.34,0.1304
683.39,815.0,0.33,0.29,0.1316
683.39,430.0,0.42,258.99,0.3816
683.39,435.0,0.42,254.14,0.3765
683.39,440.0,0.42,249.3,0.3713
683.39,445.0,0.42,244.46,0.3663
683.39,450.0,0.42,239.62,0.3613
683.39,455.0,0.42,234.79,0.3562
683.39,460.0,0.42,229.95,0.3511
683.39,465.0,0.42,225.12,0.346
683.39,470.0,0.42,220.31,0.341
683.39,475.0,0.42,215.49,0.3361
683.39,480.0,0.42,210.68,0.3313
683.39,485.0,0.42,205.88,0.3264
683.39,490.0,0.42,201.07,0.3216
683.39,495.0,0.42,196.28,0.3168
683.39,500.0,0.42,191.5,0.312
683.39,505.0,0.42,186.72,0.3075
683.39,510.0,0.42,181.96,0.3028
683.39,515.0,0.42,177.2,0.2983
683.39,520.0,0.42,172.45,0.2938
683.39,525.0,0.42,167.72,0.2894
683.39,530.0,0.42,163.0,0.285
683.39,535.0,0.42,158.29,0.2806
683.39,540.0,0.42,153.59,0.2762
683.39,545.0,0.42,148.92,0.272
683.39,550.0,0.42,143.75,0.2598
683.39,555.0,0.42,139.63,0.2638
683.39,560.0,0.42,135.01,0.2597
683.39,565.0,0.42,130.41,0.2556
683.39,570.0,0.42,125.82,0.2516
683.39,575.0,0.42,121.27,0.2479
683.39,580.0,0.42,116.74,0.244
683.39,585.0,0.42,112.24,0.2397
683.39,590.0,0.42,107.76,0.2358
683.39,595.0,0.42,103.3,0.2321
683.39,600.0,0.42,98.88,0.2279
683.39,605.0,0.42,94.5,0.2239
683.39,610.0,0.42,90.16,0.2204
683.39,611.0,0.42,89.28,0.2192
683.39,612.0,0.42,88.42,0.2184
683.39,613.0,0.42,87.55,0.2176
683.39,614.0,0.42,86.69,0.2168
683.39,615.0,0.42,85.83,0.216
683.39,616.0,0.42,84.97,0.2152
683.39,617.0,0.42,84.11,0.2144
683.39,618.0,0.42,83.26,0.2137
683.39,619.0,0.42,82.41,0.2128
683.39,620.0,0.42,81.56,0.2121
683.39,621.0,0.42,80.72,0.2116
683.39,622.0,0.42,79.86,0.2105
683.39,623.0,0.42,79.02,0.2098
683.39,624.0,0.42,78.17,0.2089
683.39,625.0,0.42,77.33,0.2081
683.39,626.0,0.42,76.5,0.2074
683.39,627.0,0.42,75.67,0.2066
683.39,628.0,0.42,74.83,0.2058
683.39,629.0,0.42,74.0,0.205
683.39,630.0,0.42,73.62,0.2032
683.39,631.0,0.42,72.33,0.2035
683.39,632.0,0.42,71.51,0.2027
683.39,633.0,0.42,70.69,0.2019
683.39,634.0,0.42,69.86,0.2011
683.39,635.0,0.42,69.05,0.2003
683.39,636.0,0.42,68.73,0.1998
683.39,637.0,0.42,67.41,0.1987
683.39,638.0,0.42,66.59,0.198
683.39,639.0,0.42,65.78,0.1972
683.39,640.0,0.42,65.03,0.1968
683.39,641.0,0.42,64.04,0.1958
683.39,642.0,0.42,63.36,0.1948
683.39,643.0,0.42,62.56,0.194
683.39,644.0,0.42,61.77,0.1933
683.39,645.0,0.42,60.98,0.1925
683.39,646.0,0.42,60.19,0.1917
683.39,647.0,0.42,59.39,0.1906
683.39,648.0,0.42,58.62,0.1904
683.39,649.0,0.42,57.83,0.1894
683.39,650.0,0.42,57.05,0.1886
683.39,651.0,0.42,56.27,0.1878
683.39,652.0,0.42,55.49,0.187
683.39,653.0,0.42,54.72,0.1863
683.39,654.0,0.42,53.95,0.1855
683.39,655.0,0.42,53.92,0.1897
683.39,656.0,0.42,52.42,0.1839
683.39,657.0,0.42,51.66,0.1832
683.39,658.0,0.42,50.91,0.1824
683.39,659.0,0.42,50.16,0.1818
683.39,660.0,0.42,49.89,0.182
683.39,661.0,0.42,48.61,0.1795
683.39,662.0,0.42,47.86,0.1788
683.39,663.0,0.42,47.13,0.1783
683.39,664.0,0.42,46.39,0.1775
683.39,665.0,0.42,45.28,0.1766
683.39,666.0,0.42,44.94,0.1762
683.39,667.0,0.42,44.22,0.175
683.39,668.0,0.42,43.51,0.1746
683.39,669.0,0.42,42.79,0.1736
683.39,670.0,0.42,41.67,0.1727
683.39,671.0,0.42,41.38,0.1723
683.39,672.0,0.42,40.68,0.1715
683.39,673.0,0.42,39.98,0.1707
683.39,674.0,0.42,39.29,0.17
683.39,675.0,0.42,38.6,0.1691
683.39,676.0,0.42,37.92,0.1684
683.39,677.0,0.42,37.25,0.1677
683.39,678.0,0.42,36.13,0.1676
683.39,679.0,0.42,35.91,0.1662
683.39,680.0,0.42,35.24,0.1655
683.39,681.0,0.42,34.59,0.1647
683.39,682.0,0.42,33.92,0.1655
683.39,683.0,0.42,33.59,0.1652
683.39,684.0,0.42,32.63,0.1625
683.39,685.0,0.42,32.04,0.1623
683.39,686.0,0.42,31.72,0.161
683.39,687.0,0.42,30.73,0.1603
683.39,688.0,0.42,30.11,0.1596
683.39,689.0,0.42,29.5,0.1589
683.39,690.0,0.42,28.88,0.1581
683.39,691.0,0.42,28.28,0.1575
683.39,692.0,0.42,27.68,0.1568
683.39,693.0,0.42,27.09,0.1561
683.39,694.0,0.42,26.51,0.1554
683.39,695.0,0.42,25.93,0.1547
683.39,696.0,0.42,25.36,0.154
683.39,697.0,0.42,24.79,0.1534
683.39,698.0,0.42,24.23,0.1527
683.39,699.0,0.42,23.68,0.152
683.39,700.0,0.42,23.13,0.1514
683.39,701.0,0.42,22.59,0.1507
683.39,702.0,0.42,22.06,0.1501
683.39,703.0,0.42,21.54,0.1494
683.39,704.0,0.42,21.02,0.1488
683.39,705.0,0.42,20.51,0.1481
683.39,706.0,0.42,20.01,0.1476
683.39,707.0,0.42,19.51,0.147
683.39,708.0,0.42,19.02,0.1464
683.39,709.0,0.42,18.54,0.1458
683.39,710.0,0.42,18.06,0.1452
683.39,711.0,0.42,17.6,0.1446
683.39,715.0,0.42,15.81,0.1424
683.39,720.0,0.42,13.76,0.1398
683.39,725.0,0.42,11.89,0.1374
683.39,730.0,0.42,10.22,0.1353
683.39,735.0,0.42,8.74,0.1334
683.39,740.0,0.42,7.45,0.1317
683.39,745.0,0.42,6.31,0.1302
683.39,750.0,0.42,5.33,0.129
683.39,755.0,0.42,4.48,0.128
683.39,760.0,0.42,3.75,0.1271
683.39,765.0,0.42,3.14,0.1264
683.39,770.0,0.42,2.63,0.126
683.39,775.0,0.42,2.2,0.1256
683.39,780.0,0.42,1.83,0.1254
683.39,785.0,0.42,1.54,0.1255
683.39,790.0,0.42,1.29,0.1255
683.39,795.0,0.42,1.08,0.126
683.39,800.0,0.42,0.92,0.1263
683.39,805.0,0.42,0.77,0.1268
683.39,810.0,0.42,0.65,0.1273
683.39,815.0,0.42,0.56,0.1284
683.39,820.0,0.42,0.48,0.1291
683.39,825.0,0.42,0.41,0.1298
683.39,830.0,0.42,0.35,0.1308
683.39,435.0,0.5,256.13,0.3657
683.39,440.0,0.5,251.31,0.3608
683.39,445.0,0.5,246.51,0.3558
683.39,450.0,0.5,241.7,0.351
683.39,455.0,0.5,236.91,0.3461
683.39,460.0,0.5,232.12,0.3414
683.39,465.0,0.5,227.34,0.3368
683.39,470.0,0.5,222.56,0.3322
683.39,475.0,0.5,217.78,0.3276
683.39,480.0,0.5,213.0,0.3229
683.39,485.0,0.5,208.25,0.3184
683.39,490.0,0.5,203.5,0.3138
683.39,495.0,0.5,198.75,0.3095
683.39,500.0,0.5,194.02,0.3058
683.39,505.0,0.5,189.31,0.3011
683.39,510.0,0.5,184.59,0.297
683.39,515.0,0.5,179.89,0.2928
683.39,520.0,0.5,175.21,0.2887
683.39,525.0,0.5,170.53,0.2847
683.39,530.0,0.5,165.88,0.2806
683.39,535.0,0.5,161.24,0.2768
683.39,540.0,0.5,156.61,0.2728
683.39,545.0,0.5,152.0,0.269
683.39,550.0,0.5,147.4,0.2651
683.39,555.0,0.5,142.82,0.2616
683.39,560.0,0.5,138.26,0.2578
683.39,565.0,0.5,133.73,0.254
683.39,570.0,0.5,129.22,0.2503
683.39,575.0,0.5,124.74,0.2466
683.39,580.0,0.5,120.28,0.2429
683.39,585.0,0.5,115.84,0.2392
683.39,588.0,0.5,113.19,0.2369
683.39,589.0,0.5,112.31,0.2362
683.39,590.0,0.5,111.43,0.2355
683.39,591.0,0.5,110.55,0.2348
683.39,592.0,0.5,109.68,0.234
683.39,593.0,0.5,108.8,0.2333
683.39,594.0,0.5,107.93,0.2326
683.39,595.0,0.5,107.06,0.2318
683.39,596.0,0.5,106.19,0.2311
683.39,597.0,0.5,105.32,0.2304
683.39,598.0,0.5,104.45,0.2297
683.39,599.0,0.5,103.59,0.229
683.39,600.0,0.5,102.72,0.2283
683.39,601.0,0.5,101.86,0.2275
683.39,602.0,0.5,101.0,0.2268
683.39,603.0,0.5,100.13,0.2261
683.39,604.0,0.5,99.28,0.2254
683.39,605.0,0.5,98.41,0.2246
683.39,606.0,0.5,97.56,0.2239
683.39,607.0,0.5,96.7,0.2231
683.39,608.0,0.5,95.84,0.2224
683.39,609.0,0.5,94.99,0.2216
683.39,610.0,0.5,94.14,0.2209
683.39,611.0,0.5,93.29,0.2202
683.39,612.0,0.5,92.44,0.2195
683.39,613.0,0.5,91.59,0.2185
683.39,614.0,0.5,90.75,0.2178
683.39,615.0,0.5,89.9,0.217
683.39,616.0,0.5,89.06,0.2163
683.39,617.0,0.5,88.22,0.2156
683.39,618.0,0.5,87.38,0.2148
683.39,619.0,0.5,86.55,0.2141
683.39,620.0,0.5,85.71,0.2134
683.39,621.0,0.5,84.88,0.2127
683.39,622.0,0.5,84.05,0.2119
683.39,623.0,0.5,83.22,0.2112
683.39,624.0,0.5,82.38,0.2105
683.39,625.0,0.5,81.56,0.2097
683.39,626.0,0.5,80.73,0.209
683.39,627.0,0.5,79.91,0.2083
683.39,628.0,0.5,79.09,0.2078
683.39,629.0,0.5,78.27,0.2068
683.39,630.0,0.5,77.44,0.206
683.39,631.0,0.5,76.63,0.2053
683.39,632.0,0.5,75.81,0.2048
683.39,633.0,0.5,75.0,0.2038
683.39,634.0,0.5,74.19,0.2031
683.39,635.0,0.5,73.38,0.2023
683.39,636.0,0.5,72.57,0.2016
683.39,637.0,0.5,71.77,0.2008
683.39,638.0,0.5,70.97,0.2001
683.39,639.0,0.5,70.17,0.1994
683.39,640.0,0.5,69.37,0.1986
683.39,641.0,0.5,68.57,0.1979
683.39,642.0,0.5,67.78,0.1971
683.39,643.0,0.5,66.99,0.1964
683.39,644.0,0.5,66.2,0.1959
683.39,645.0,0.5,65.42,0.1949
683.39,646.0,0.5,64.64,0.1942
683.39,647.0,0.5,63.86,0.1935
683.39,648.0,0.5,63.08,0.1927
683.39,649.0,0.5,62.3,0.192
683.39,650.0,0.5,61.53,0.1914
683.39,651.0,0.5,60.76,0.1905
683.39,652.0,0.5,59.99,0.1898
683.39,653.0,0.5,59.22,0.189
683.39,654.0,0.5,58.46,0.1882
683.39,655.0,0.5,57.7,0.1875
683.39,656.0,0.5,56.94,0.1867
683.39,657.0,0.5,56.19,0.186
683.39,658.0,0.5,55.44,0.1853
683.39,659.0,0.5,54.66,0.1847
683.39,660.0,0.5,53.91,0.184
683.39,661.0,0.5,53.17,0.1827
683.39,662.0,0.5,52.44,0.1822
683.39,663.0,0.5,51.7,0.1816
683.39,664.0,0.5,50.97,0.1806
683.39,665.0,0.5,50.26,0.1799
683.39,666.0,0.5,49.53,0.1792
683.39,667.0,0.5,48.81,0.1787
683.39,668.0,0.5,48.09,0.178
683.39,669.0,0.5,47.38,0.177
683.39,670.0,0.5,46.68,0.1763
683.39,671.0,0.5,45.97,0.1756
683.39,672.0,0.5,45.27,0.1749
683.39,673.0,0.5,44.58,0.1742
683.39,674.0,0.5,43.89,0.1735
683.39,675.0,0.5,43.2,0.1728
683.39,676.0,0.5,42.51,0.1721
683.39,677.0,0.5,41.83,0.1714
683.39,678.0,0.5,41.15,0.1707
683.39,679.0,0.5,40.48,0.17
683.39,680.0,0.5,39.81,0.1693
683.39,681.0,0.5,39.15,0.1687
683.39,682.0,0.5,38.26,0.1666
683.39,683.0,0.5,37.83,0.1672
683.39,684.0,0.5,37.18,0.1665
683.39,685.0,0.5,36.53,0.1658
683.39,690.0,0.5,33.36,0.1623
683.39,695.0,0.5,30.33,0.159
683.39,700.0,0.5,27.45,0.1557
683.39,705.0,0.5,24.71,0.1526
683.39,710.0,0.5,22.13,0.1497
683.39,715.0,0.5,19.71,0.1468
683.39,720.0,0.5,17.48,0.1442
683.39,725.0,0.5,15.41,0.1417
683.39,730.0,0.5,13.52,0.1394
683.39,735.0,0.5,11.81,0.1374
683.39,740.0,0.5,10.27,0.1355
