S0,K,T,P_mkt,iv_market
683.39,666.0,0.25,13.37,0.1685
683.39,667.0,0.25,13.62,0.1676
683.39,668.0,0.25,13.88,0.1666
683.39,669.0,0.25,14.14,0.1656
683.39,670.0,0.25,14.41,0.1646
683.39,671.0,0.25,14.7,0.1637
683.39,672.0,0.25,14.97,0.1628
683.39,673.0,0.25,15.27,0.1618
683.39,674.0,0.25,15.55,0.1608
683.39,675.0,0.25,15.86,0.1598
683.39,676.0,0.25,16.17,0.1589
683.39,677.0,0.25,16.48,0.158
683.39,678.0,0.25,16.81,0.157
683.39,679.0,0.25,17.15,0.1561
683.39,680.0,0.25,17.49,0.1553
683.39,681.0,0.25,17.84,0.1542
683.39,682.0,0.25,18.2,0.1534
683.39,683.0,0.25,18.56,0.1525
683.39,684.0,0.25,18.93,0.1515
683.39,685.0,0.25,19.32,0.1507
683.39,686.0,0.25,19.71,0.1497
683.39,687.0,0.25,20.11,0.149
683.39,688.0,0.25,20.52,0.1479
683.39,689.0,0.25,20.95,0.147
683.39,690.0,0.25,21.38,0.1462
683.39,691.0,0.25,21.82,0.1454
683.39,692.0,0.25,22.27,0.1446
683.39,693.0,0.25,22.73,0.1436
683.39,694.0,0.25,23.2,0.1428
683.39,695.0,0.25,23.7,0.142
683.39,696.0,0.25,24.18,0.1411
683.39,697.0,0.25,24.75,0.1406
683.39,698.0,0.25,25.27,0.1398
683.39,699.0,0.25,25.81,0.1391
683.39,700.0,0.25,26.36,0.1404
683.39,701.0,0.25,26.92,0.1377
683.39,702.0,0.25,27.49,0.1369
683.39,703.0,0.25,28.08,0.1362
683.39,704.0,0.25,28.68,0.1355
683.39,705.0,0.25,29.29,0.1348
683.39,706.0,0.25,29.91,0.1342
683.39,707.0,0.25,30.54,0.1336
683.39,708.0,0.25,31.18,0.1329
683.39,709.0,0.25,31.84,0.1323
683.39,710.0,0.25,32.52,0.1317
683.39,711.0,0.25,33.2,0.1312
683.39,712.0,0.25,33.89,0.1306
683.39,713.0,0.25,34.6,0.13
683.39,714.0,0.25,35.32,0.1295
683.39,715.0,0.25,36.05,0.129
683.39,716.0,0.25,36.8,0.1285
683.39,717.0,0.25,37.55,0.1279
683.39,718.0,0.25,38.32,0.1274
683.39,719.0,0.25,39.1,0.127
683.39,720.0,0.25,39.89,0.1266
683.39,721.0,0.25,40.7,0.1262
683.39,722.0,0.25,41.5,0.1258
683.39,723.0,0.25,42.33,0.1254
683.39,724.0,0.25,43.16,0.1249
683.39,725.0,0.25,44.0,0.1245
683.39,726.0,0.25,44.84,0.1242
683.39,727.0,0.25,45.7,0.1239
683.39,728.0,0.25,46.58,0.1237
683.39,729.0,0.25,47.45,0.1234
683.39,730.0,0.25,48.34,0.123
683.39,731.0,0.25,49.22,0.1227
683.39,732.0,0.25,50.11,0.1225
683.39,733.0,0.25,51.03,0.1221
683.39,734.0,0.25,51.94,0.1218
683.39,735.0,0.25,52.86,0.1217
683.39,736.0,0.25,53.78,0.1215
683.39,737.0,0.25,54.7,0.1213
683.39,738.0,0.25,55.64,0.121
683.39,739.0,0.25,56.58,0.1208
683.39,740.0,0.25,57.52,0.1205
683.39,745.0,0.25,62.29,0.1198
683.39,750.0,0.25,67.13,0.1185
683.39,755.0,0.25,72.03,0.116
683.39,760.0,0.25,76.96,0.0
683.39,765.0,0.25,81.93,0.0
683.39,770.0,0.25,86.93,0.0
683.39,775.0,0.25,91.93,0.0
683.39,780.0,0.25,96.93,0.0
683.39,785.0,0.25,101.93,0.0
683.39,790.0,0.25,106.93,0.0
683.39,795.0,0.25,111.93,0.0
683.39,800.0,0.25,116.93,0.0
683.39,245.0,0.3,0.17,0.6954
683.39,250.0,0.3,0.17,0.6866
683.39,255.0,0.3,0.19,0.6777
683.39,260.0,0.3,0.2,0.6705
683.39,265.0,0.3,0.21,0.6615
683.39,270.0,0.3,0.23,0.654
683.39,275.0,0.3,0.24,0.6464
683.39,280.0,0.3,0.26,0.6387
683.39,285.0,0.3,0.27,0.6308
683.39,290.0,0.3,0.29,0.6228
683.39,295.0,0.3,0.3,0.616
683.39,300.0,0.3,0.32,0.608
683.39,305.0,0.3,0.34,0.5997
683.39,310.0,0.3,0.35,0.5926
683.39,315.0,0.3,0.38,0.5854
683.39,320.0,0.3,0.4,0.578
683.39,325.0,0.3,0.41,0.5689
683.39,330.0,0.3,0.42,0.5614
683.39,335.0,0.3,0.45,0.554
683.39,340.0,0.3,0.47,0.5473
683.39,345.0,0.3,0.49,0.5403
683.39,350.0,0.3,0.52,0.5327
683.39,355.0,0.3,0.54,0.5256
683.39,360.0,0.3,0.56,0.5179
683.39,365.0,0.3,0.58,0.5109
683.39,370.0,0.3,0.61,0.5037
683.39,375.0,0.3,0.64,0.497
683.39,380.0,0.3,0.67,0.4897
683.39,385.0,0.3,0.69,0.4829
683.39,390.0,0.3,0.72,0.4761
683.39,395.0,0.3,0.76,0.4695
683.39,400.0,0.3,0.79,0.4626
683.39,405.0,0.3,0.82,0.456
683.39,410.0,0.3,0.86,0.4492
683.39,415.0,0.3,0.9,0.4429
683.39,420.0,0.3,0.94,0.436
683.39,425.0,0.3,0.98,0.4299
683.39,430.0,0.3,1.02,0.4232
683.39,435.0,0.3,1.06,0.4168
683.39,440.0,0.3,1.1,0.4101
683.39,445.0,0.3,1.16,0.4042
683.39,450.0,0.3,1.21,0.3976
683.39,455.0,0.3,1.26,0.3914
683.39,460.0,0.3,1.31,0.385
683.39,465.0,0.3,1.37,0.3788
683.39,470.0,0.3,1.43,0.3727
683.39,475.0,0.3,1.5,0.3665
683.39,480.0,0.3,1.56,0.3605
683.39,485.0,0.3,1.63,0.3544
683.39,490.0,0.3,1.71,0.3485
683.39,495.0,0.3,1.79,0.3426
683.39,500.0,0.3,1.87,0.3368
683.39,505.0,0.3,1.96,0.3309
683.39,510.0,0.3,2.05,0.3251
683.39,515.0,0.3,2.16,0.3194
683.39,520.0,0.3,2.26,0.3138
683.39,525.0,0.3,2.38,0.3083
683.39,530.0,0.3,2.51,0.3029
683.39,535.0,0.3,2.65,0.2974
683.39,540.0,0.3,2.79,0.2921
683.39,545.0,0.3,2.96,0.2869
683.39,550.0,0.3,3.13,0.2816
683.39,555.0,0.3,3.33,0.2765
683.39,560.0,0.3,3.54,0.2715
683.39,565.0,0.3,3.75,0.2665
683.39,570.0,0.3,4.0,0.2616
683.39,575.0,0.3,4.25,0.2567
683.39,580.0,0.3,4.54,0.2519
683.39,585.0,0.3,4.84,0.2471
683.39,590.0,0.3,5.17,0.2423
683.39,595.0,0.3,5.54,0.2376
683.39,600.0,0.3,5.93,0.2328
683.39,605.0,0.3,6.36,0.2282
683.39,610.0,0.3,6.82,0.2236
683.39,615.0,0.3,7.31,0.219
683.39,620.0,0.3,7.87,0.2143
683.39,625.0,0.3,8.45,0.2097
683.39,630.0,0.3,9.09,0.2051
683.39,635.0,0.3,9.79,0.2005
683.39,640.0,0.3,10.56,0.1959
683.39,645.0,0.3,11.39,0.1913
683.39,650.0,0.3,12.3,0.1866
683.39,655.0,0.3,13.3,0.1822
683.39,660.0,0.3,14.39,0.1776
683.39,665.0,0.3,15.6,0.173
683.39,670.0,0.3,16.91,0.1685
683.39,675.0,0.3,18.38,0.164
683.39,680.0,0.3,19.99,0.1597
683.39,685.0,0.3,21.78,0.1554
683.39,690.0,0.3,23.77,0.1512
683.39,695.0,0.3,25.98,0.1472
683.39,700.0,0.3,28.12,0.141
683.39,705.0,0.3,31.2,0.1399
683.39,710.0,0.3,34.21,0.1366
683.39,715.0,0.3,37.5,0.1336
683.39,720.0,0.3,41.08,0.1314
683.39,725.0,0.3,44.94,0.1286
683.39,730.0,0.3,49.03,0.1264
683.39,735.0,0.3,53.38,0.1248
683.39,740.0,0.3,57.89,0.1235
683.39,745.0,0.3,62.55,0.1223
683.39,750.0,0.3,67.31,0.1217
683.39,755.0,0.3,72.15,0.1202
683.39,760.0,0.3,77.03,0.1177
683.39,765.0,0.3,81.96,0.0
683.39,770.0,0.3,86.94,0.0
683.39,775.0,0.3,91.93,0.0
683.39,780.0,0.3,96.93,0.0
683.39,785.0,0.3,101.93,0.0
683.39,790.0,0.3,106.93,0.0
683.39,795.0,0.3,111.93,0.0
683.39,800.0,0.3,116.93,0.0
683.39,805.0,0.3,121.93,0.0
683.39,810.0,0.3,126.93,0.0
683.39,815.0,0.3,131.93,0.0
683.39,820.0,0.3,136.93,0.0
683.39,825.0,0.3,141.93,0.0
683.39,830.0,0.3,146.93,0.0
683.39,835.0,0.3,151.93,0.0
683.39,840.0,0.3,156.93,0.0
683.39,845.0,0.3,161.93,0.0
683.39,850.0,0.3,166.93,0.0
683.39,345.0,0.33,0.58,0.5268
683.39,350.0,0.33,0.6,0.519
683.39,355.0,0.33,0.63,0.5124
683.39,360.0,0.33,0.66,0.5057
683.39,365.0,0.33,0.68,0.498
683.39,370.0,0.33,0.71,0.4912
683.39,375.0,0.33,0.74,0.4844
683.39,380.0,0.33,0.78,0.4779
683.39,385.0,0.33,0.81,0.471
683.39,390.0,0.33,0.84,0.4644
683.39,395.0,0.33,0.88,0.4582
683.39,400.0,0.33,0.92,0.4518
683.39,405.0,0.33,0.96,0.4455
683.39,410.0,0.33,1.0,0.439
683.39,415.0,0.33,1.04,0.4325
683.39,420.0,0.33,1.08,0.426
683.39,425.0,0.33,1.13,0.4198
683.39,430.0,0.33,1.18,0.4138
683.39,435.0,0.33,1.23,0.4076
683.39,440.0,0.33,1.28,0.4013
683.39,445.0,0.33,1.33,0.3949
683.39,450.0,0.33,1.38,0.3888
683.39,455.0,0.33,1.44,0.3828
683.39,460.0,0.33,1.5,0.3769
683.39,465.0,0.33,1.57,0.3708
683.39,470.0,0.33,1.64,0.3649
683.39,475.0,0.33,1.71,0.3588
683.39,480.0,0.33,1.79,0.3531
683.39,485.0,0.33,1.86,0.3471
683.39,490.0,0.33,1.94,0.3414
683.39,495.0,0.33,2.04,0.3357
683.39,500.0,0.33,2.13,0.3302
683.39,504.0,0.33,2.21,0.3257
683.39,505.0,0.33,2.23,0.3245
683.39,506.0,0.33,2.25,0.3234
683.39,507.0,0.33,2.27,0.3224
683.39,508.0,0.33,2.29,0.3212
683.39,509.0,0.33,2.32,0.3201
683.39,510.0,0.33,2.33,0.319
683.39,511.0,0.33,2.35,0.318
683.39,512.0,0.33,2.38,0.3169
683.39,513.0,0.33,2.41,0.3157
683.39,514.0,0.33,2.42,0.3145
683.39,515.0,0.33,2.46,0.3136
683.39,516.0,0.33,2.48,0.3124
683.39,517.0,0.33,2.5,0.3114
683.39,518.0,0.33,2.53,0.3104
683.39,519.0,0.33,2.56,0.3093
683.39,520.0,0.33,2.58,0.3083
683.39,521.0,0.33,2.6,0.3071
683.39,522.0,0.33,2.63,0.3061
683.39,523.0,0.33,2.66,0.305
683.39,524.0,0.33,2.69,0.304
683.39,525.0,0.33,2.71,0.303
683.39,526.0,0.33,2.74,0.302
683.39,527.0,0.33,2.76,0.3007
683.39,528.0,0.33,2.8,0.2999
683.39,529.0,0.33,2.83,0.2987
683.39,530.0,0.33,2.85,0.2977
683.39,531.0,0.33,2.88,0.2967
683.39,532.0,0.33,2.92,0.2956
683.39,533.0,0.33,2.95,0.2946
683.39,534.0,0.33,2.98,0.2936
683.39,535.0,0.33,3.01,0.2926
683.39,536.0,0.33,3.04,0.2915
683.39,537.0,0.33,3.08,0.2905
683.39,538.0,0.33,3.11,0.2895
683.39,539.0,0.33,3.14,0.2885
683.39,540.0,0.33,3.18,0.2875
683.39,541.0,0.33,3.21,0.2865
683.39,542.0,0.33,3.25,0.2855
683.39,543.0,0.33,3.29,0.2845
683.39,544.0,0.33,3.32,0.2835
683.39,545.0,0.33,3.36,0.2824
683.39,546.0,0.33,3.4,0.2816
683.39,547.0,0.33,3.44,0.2805
683.39,548.0,0.33,3.48,0.2796
683.39,549.0,0.33,3.52,0.2786
683.39,550.0,0.33,3.56,0.2776
683.39,551.0,0.33,3.6,0.2766
683.39,552.0,0.33,3.64,0.2756
683.39,553.0,0.33,3.68,0.2746
683.39,554.0,0.33,3.73,0.2737
683.39,555.0,0.33,3.77,0.2727
683.39,556.0,0.33,3.81,0.2716
683.39,557.0,0.33,3.86,0.2708
683.39,558.0,0.33,3.9,0.2698
683.39,559.0,0.33,3.95,0.2688
683.39,560.0,0.33,4.0,0.2679
683.39,561.0,0.33,4.04,0.267
683.39,562.0,0.33,4.09,0.266
683.39,563.0,0.33,4.14,0.2651
683.39,564.0,0.33,4.19,0.2641
683.39,565.0,0.33,4.24,0.2632
683.39,566.0,0.33,4.29,0.2622
683.39,567.0,0.33,4.35,0.2613
683.39,568.0,0.33,4.4,0.2603
683.39,569.0,0.33,4.46,0.2594
683.39,570.0,0.33,4.51,0.2585
683.39,571.0,0.33,4.56,0.2575
683.39,572.0,0.33,4.62,0.2566
683.39,573.0,0.33,4.68,0.2557
683.39,574.0,0.33,4.73,0.2546
683.39,575.0,0.33,4.79,0.2538
683.39,576.0,0.33,4.86,0.2527
683.39,577.0,0.33,4.92,0.2519
683.39,578.0,0.33,4.98,0.251
683.39,579.0,0.33,5.04,0.25
683.39,580.0,0.33,5.11,0.2492
683.39,581.0,0.33,5.18,0.2482
683.39,582.0,0.33,5.23,0.2473
683.39,583.0,0.33,5.3,0.2463
683.39,584.0,0.33,5.38,0.2454
683.39,585.0,0.33,5.45,0.2445
683.39,586.0,0.33,5.52,0.2436
683.39,590.0,0.33,5.8,0.24
683.39,595.0,0.33,6.2,0.2356
683.39,600.0,0.33,6.62,0.231
683.39,605.0,0.33,7.08,0.2266
683.39,610.0,0.33,7.58,0.2221
683.39,615.0,0.33,8.11,0.2176
683.39,620.0,0.33,8.69,0.2132
683.39,625.0,0.33,9.31,0.2088
683.39,630.0,0.33,9.98,0.2044
683.39,635.0,0.33,10.72,0.2
683.39,640.0,0.33,11.53,0.1955
683.39,645.0,0.33,12.39,0.1912
683.39,650.0,0.33,13.33,0.1868
683.39,655.0,0.33,14.36,0.1824
683.39,660.0,0.33,15.47,0.178
683.39,665.0,0.33,16.7,0.1736
683.39,670.0,0.33,18.03,0.1693
683.39,675.0,0.33,19.49,0.1648
683.39,680.0,0.33,21.11,0.1606
683.39,685.0,0.33,22.88,0.1565
683.39,690.0,0.33,24.84,0.1523
683.39,695.0,0.33,27.01,0.1486
683.39,700.0,0.33,29.45,0.1464
683.39,705.0,0.33,32.11,0.1416
683.39,710.0,0.33,35.03,0.1383
683.39,715.0,0.33,38.21,0.1349
683.39,720.0,0.33,41.68,0.1325
683.39,725.0,0.33,45.42,0.1296
683.39,730.0,0.33,49.42,0.1273
683.39,735.0,0.33,53.66,0.1253
683.39,740.0,0.33,58.09,0.1238
683.39,745.0,0.33,62.7,0.1225
683.39,750.0,0.33,67.41,0.1212
683.39,755.0,0.33,72.22,0.1202
683.39,760.0,0.33,77.08,0.1175
683.39,765.0,0.33,81.98,0.0
683.39,770.0,0.33,86.93,0.0
683.39,775.0,0.33,91.93,0.0
683.39,780.0,0.33,96.93,0.0
683.39,785.0,0.33,101.93,0.0
683.39,790.0,0.33,106.93,0.0
683.39,795.0,0.33,111.93,0.0
683.39,800.0,0.33,116.93,0.0
683.39,805.0,0.33,121.93,0.0
683.39,810.0,0.33,126.93,0.0
683.39,815.0,0.33,131.93,0.0
683.39,430.0,0.42,1.65,0.3946
683.39,435.0,0.42,1.71,0.389
683.39,440.0,0.42,1.79,0.3832
683.39,445.0,0.42,1.85,0.3775
683.39,450.0,0.42,1.92,0.3717
683.39,455.0,0.42,2.0,0.3662
683.39,460.0,0.42,2.08,0.3607
683.39,465.0,0.42,2.17,0.3551
683.39,470.0,0.42,2.25,0.3497
683.39,475.0,0.42,2.35,0.3443
683.39,480.0,0.42,2.45,0.339
683.39,485.0,0.42,2.56,0.3339
683.39,490.0,0.42,2.67,0.3286
683.39,495.0,0.42,2.8,0.3237
683.39,500.0,0.42,2.92,0.3184
683.39,505.0,0.42,3.07,0.3136
683.39,510.0,0.42,3.21,0.3088
683.39,515.0,0.42,3.37,0.3038
683.39,520.0,0.42,3.53,0.2991
683.39,525.0,0.42,3.71,0.2944
683.39,530.0,0.42,3.91,0.2897
683.39,535.0,0.42,4.12,0.2852
683.39,540.0,0.42,4.33,0.2807
683.39,545.0,0.42,4.57,0.2763
683.39,550.0,0.42,4.83,0.2719
683.39,555.0,0.42,5.11,0.2675
683.39,560.0,0.42,5.4,0.2632
683.39,565.0,0.42,5.71,0.259
683.39,570.0,0.42,6.05,0.2548
683.39,575.0,0.42,6.41,0.2506
683.39,580.0,0.42,6.79,0.2464
683.39,585.0,0.42,7.2,0.2423
683.39,590.0,0.42,7.63,0.2381
683.39,595.0,0.42,8.11,0.2341
683.39,600.0,0.42,8.61,0.23
683.39,605.0,0.42,9.15,0.2259
683.39,610.0,0.42,9.72,0.2219
683.39,611.0,0.42,9.84,0.221
683.39,612.0,0.42,9.96,0.2202
683.39,613.0,0.42,10.09,0.2194
683.39,614.0,0.42,10.21,0.2186
683.39,615.0,0.42,10.34,0.2178
683.39,616.0,0.42,10.46,0.217
683.39,617.0,0.42,10.6,0.2162
683.39,618.0,0.42,10.73,0.2154
683.39,619.0,0.42,10.86,0.2145
683.39,620.0,0.42,10.99,0.2137
683.39,621.0,0.42,11.13,0.2129
683.39,622.0,0.42,11.28,0.2121
683.39,623.0,0.42,11.41,0.2113
683.39,624.0,0.42,11.56,0.2105
683.39,625.0,0.42,11.71,0.2096
683.39,626.0,0.42,11.85,0.2088
683.39,627.0,0.42,12.0,0.208
683.39,628.0,0.42,12.15,0.2072
683.39,629.0,0.42,12.3,0.2065
683.39,630.0,0.42,12.46,0.2056
683.39,631.0,0.42,12.62,0.2048
683.39,632.0,0.42,12.79,0.204
683.39,633.0,0.42,12.95,0.2032
683.39,634.0,0.42,13.11,0.2024
683.39,635.0,0.42,13.28,0.2016
683.39,636.0,0.42,13.45,0.2008
683.39,637.0,0.42,13.62,0.2
683.39,638.0,0.42,13.79,0.1992
683.39,639.0,0.42,13.97,0.1983
683.39,640.0,0.42,14.15,0.1975
683.39,641.0,0.42,14.33,0.1967
683.39,642.0,0.42,14.52,0.1959
683.39,643.0,0.42,14.71,0.1952
683.39,644.0,0.42,14.89,0.1943
683.39,645.0,0.42,15.09,0.1935
683.39,646.0,0.42,15.29,0.1927
683.39,647.0,0.42,15.49,0.1919
683.39,648.0,0.42,15.69,0.1911
683.39,649.0,0.42,15.89,0.1903
683.39,650.0,0.42,16.1,0.1896
683.39,651.0,0.42,16.32,0.1887
683.39,652.0,0.42,16.53,0.1879
683.39,653.0,0.42,16.75,0.1871
683.39,654.0,0.42,16.97,0.1863
683.39,655.0,0.42,17.2,0.1855
683.39,656.0,0.42,17.43,0.1847
683.39,657.0,0.42,17.66,0.1839
683.39,658.0,0.42,17.89,0.1831
683.39,659.0,0.42,18.13,0.1823
683.39,660.0,0.42,18.38,0.1815
683.39,661.0,0.42,18.62,0.1807
683.39,662.0,0.42,18.87,0.1799
683.39,663.0,0.42,19.12,0.1791
683.39,664.0,0.42,19.38,0.1783
683.39,665.0,0.42,19.64,0.1775
683.39,666.0,0.42,19.91,0.1767
683.39,667.0,0.42,20.18,0.1759
683.39,668.0,0.42,20.45,0.1751
683.39,669.0,0.42,20.73,0.1743
683.39,670.0,0.42,21.01,0.1735
683.39,671.0,0.42,21.3,0.1727
683.39,672.0,0.42,21.59,0.1719
683.39,673.0,0.42,21.89,0.1711
683.39,674.0,0.42,22.19,0.1703
683.39,675.0,0.42,22.5,0.1695
683.39,676.0,0.42,22.81,0.1688
683.39,677.0,0.42,23.13,0.1679
683.39,678.0,0.42,23.45,0.1672
683.39,679.0,0.42,23.78,0.1664
683.39,680.0,0.42,24.12,0.1656
683.39,681.0,0.42,24.45,0.1649
683.39,682.0,0.42,24.8,0.1641
683.39,683.0,0.42,25.16,0.1633
683.39,684.0,0.42,25.52,0.1626
683.39,685.0,0.42,25.88,0.1618
683.39,686.0,0.42,26.24,0.161
683.39,687.0,0.42,26.62,0.1603
683.39,688.0,0.42,27.01,0.1595
683.39,689.0,0.42,27.39,0.1588
683.39,690.0,0.42,27.79,0.158
683.39,691.0,0.42,28.19,0.1573
683.39,692.0,0.42,28.6,0.1565
683.39,693.0,0.42,29.02,0.1558
683.39,694.0,0.42,29.44,0.155
683.39,695.0,0.42,29.87,0.1543
683.39,696.0,0.42,30.31,0.1536
683.39,697.0,0.42,30.76,0.1529
683.39,698.0,0.42,31.21,0.1521
683.39,699.0,0.42,31.67,0.1514
683.39,700.0,0.42,32.14,0.1507
683.39,701.0,0.42,32.62,0.15
683.39,702.0,0.42,33.11,0.1492
683.39,703.0,0.42,33.61,0.1485
683.39,704.0,0.42,34.16,0.148
683.39,705.0,0.42,34.67,0.1474
683.39,706.0,0.42,35.2,0.1467
683.39,707.0,0.42,35.73,0.1461
683.39,708.0,0.42,36.28,0.1454
683.39,709.0,0.42,36.84,0.1448
683.39,710.0,0.42,37.39,0.1442
683.39,711.0,0.42,37.97,0.1435
683.39,715.0,0.42,40.36,0.141
683.39,720.0,0.42,43.55,0.1381
683.39,725.0,0.42,47.01,0.1353
683.39,730.0,0.42,50.71,0.1327
683.39,735.0,0.42,54.67,0.1305
683.39,740.0,0.42,58.85,0.1282
683.39,745.0,0.42,63.25,0.1266
683.39,750.0,0.42,67.79,0.1249
683.39,755.0,0.42,72.47,0.1236
683.39,760.0,0.42,77.25,0.1221
683.39,765.0,0.42,82.1,0.1199
683.39,770.0,0.42,87.0,0.0
683.39,775.0,0.42,91.94,0.0
683.39,780.0,0.42,96.93,0.0
683.39,785.0,0.42,101.93,0.0
683.39,790.0,0.42,106.93,0.0
683.39,795.0,0.42,111.93,0.0
683.39,800.0,0.42,116.93,0.0
683.39,805.0,0.42,121.93,0.0
683.39,810.0,0.42,126.93,0.0
683.39,815.0,0.42,131.93,0.0
683.39,820.0,0.42,136.93,0.0
683.39,825.0,0.42,141.93,0.0
683.39,830.0,0.42,146.93,0.0
683.39,435.0,0.5,2.17,0.3739
683.39,440.0,0.5,2.25,0.3686
683.39,445.0,0.5,2.33,0.3634
683.39,450.0,0.5,2.42,0.3581
683.39,455.0,0.5,2.52,0.3531
683.39,460.0,0.5,2.62,0.348
683.39,465.0,0.5,2.73,0.3429
683.39,470.0,0.5,2.84,0.338
683.39,475.0,0.5,2.97,0.3331
683.39,480.0,0.5,3.09,0.3282
683.39,485.0,0.5,3.23,0.3235
683.39,490.0,0.5,3.37,0.3188
683.39,495.0,0.5,3.52,0.3143
683.39,500.0,0.5,3.69,0.3097
683.39,505.0,0.5,3.87,0.3052
683.39,510.0,0.5,4.04,0.3008
683.39,515.0,0.5,4.24,0.2964
683.39,520.0,0.5,4.46,0.2922
683.39,525.0,0.5,4.69,0.288
683.39,530.0,0.5,4.92,0.2838
683.39,535.0,0.5,5.18,0.2797
683.39,540.0,0.5,5.45,0.2756
683.39,545.0,0.5,5.74,0.2716
683.39,550.0,0.5,6.05,0.2677
683.39,555.0,0.5,6.38,0.2637
683.39,560.0,0.5,6.72,0.2599
683.39,565.0,0.5,7.09,0.256
683.39,570.0,0.5,7.5,0.2521
683.39,575.0,0.5,7.92,0.2483
683.39,580.0,0.5,8.36,0.2444
683.39,585.0,0.5,8.83,0.2407
683.39,588.0,0.5,9.12,0.2383
683.39,589.0,0.5,9.23,0.2376
683.39,590.0,0.5,9.33,0.2369
683.39,591.0,0.5,9.44,0.236
683.39,592.0,0.5,9.54,0.2353
683.39,593.0,0.5,9.64,0.2346
683.39,594.0,0.5,9.76,0.2338
683.39,595.0,0.5,9.87,0.2331
683.39,596.0,0.5,9.97,0.2322
683.39,597.0,0.5,10.09,0.2316
683.39,598.0,0.5,10.21,0.2308
683.39,599.0,0.5,10.31,0.2301
683.39,600.0,0.5,10.44,0.2293
683.39,601.0,0.5,10.54,0.2285
683.39,602.0,0.5,10.66,0.2278
683.39,603.0,0.5,10.79,0.227
683.39,604.0,0.5,10.91,0.2263
683.39,605.0,0.5,11.04,0.2255
683.39,606.0,0.5,11.16,0.2248
683.39,607.0,0.5,11.29,0.2241
683.39,608.0,0.5,11.41,0.2233
683.39,609.0,0.5,11.54,0.2225
683.39,610.0,0.5,11.68,0.2218
683.39,611.0,0.5,11.81,0.221
683.39,612.0,0.5,11.94,0.2203
683.39,613.0,0.5,12.08,0.2195
683.39,614.0,0.5,12.22,0.2188
683.39,615.0,0.5,12.36,0.218
683.39,616.0,0.5,12.5,0.2172
683.39,617.0,0.5,12.64,0.2166
683.39,618.0,0.5,12.79,0.2157
683.39,619.0,0.5,12.93,0.215
683.39,620.0,0.5,13.09,0.2143
683.39,621.0,0.5,13.23,0.2135
683.39,622.0,0.5,13.38,0.2128
683.39,623.0,0.5,13.54,0.2121
683.39,624.0,0.5,13.7,0.2112
683.39,625.0,0.5,13.86,0.2105
683.39,626.0,0.5,14.02,0.2098
683.39,627.0,0.5,14.18,0.209
683.39,628.0,0.5,14.34,0.2082
683.39,629.0,0.5,14.5,0.2075
683.39,630.0,0.5,14.68,0.2068
683.39,631.0,0.5,14.84,0.206
683.39,632.0,0.5,15.02,0.2053
683.39,633.0,0.5,15.2,0.2045
683.39,634.0,0.5,15.37,0.2038
683.39,635.0,0.5,15.54,0.203
683.39,636.0,0.5,15.72,0.2022
683.39,637.0,0.5,15.91,0.2016
683.39,638.0,0.5,16.09,0.2007
683.39,639.0,0.5,16.29,0.2
683.39,640.0,0.5,16.48,0.1992
683.39,641.0,0.5,16.67,0.1985
683.39,642.0,0.5,16.87,0.1978
683.39,643.0,0.5,17.07,0.197
683.39,644.0,0.5,17.27,0.1963
683.39,645.0,0.5,17.47,0.1955
683.39,646.0,0.5,17.68,0.1947
683.39,647.0,0.5,17.88,0.1939
683.39,648.0,0.5,18.09,0.1932
683.39,649.0,0.5,18.31,0.1924
683.39,650.0,0.5,18.53,0.1917
683.39,651.0,0.5,18.75,0.1909
683.39,652.0,0.5,18.97,0.1903
683.39,653.0,0.5,19.2,0.1894
683.39,654.0,0.5,19.42,0.1887
683.39,655.0,0.5,19.66,0.1879
683.39,656.0,0.5,19.89,0.1872
683.39,657.0,0.5,20.13,0.1864
683.39,658.0,0.5,20.38,0.1856
683.39,659.0,0.5,20.62,0.1849
683.39,660.0,0.5,20.87,0.1841
683.39,661.0,0.5,21.12,0.1834
683.39,662.0,0.5,21.38,0.1826
683.39,663.0,0.5,21.63,0.1818
683.39,664.0,0.5,21.89,0.1811
683.39,665.0,0.5,22.16,0.1803
683.39,666.0,0.5,22.43,0.1796
683.39,667.0,0.5,22.7,0.1789
683.39,668.0,0.5,22.98,0.1781
683.39,669.0,0.5,23.27,0.1774
683.39,670.0,0.5,23.55,0.1766
683.39,671.0,0.5,23.84,0.1759
683.39,672.0,0.5,24.14,0.1752
683.39,673.0,0.5,24.44,0.1744
683.39,674.0,0.5,24.74,0.1736
683.39,675.0,0.5,25.05,0.173
683.39,676.0,0.5,25.36,0.1721
683.39,677.0,0.5,25.68,0.1715
683.39,678.0,0.5,26.0,0.1706
683.39,679.0,0.5,26.32,0.17
683.39,680.0,0.5,26.64,0.1691
683.39,681.0,0.5,27.0,0.1684
683.39,682.0,0.5,27.34,0.1679
683.39,683.0,0.5,27.69,0.167
683.39,684.0,0.5,28.04,0.1663
683.39,685.0,0.5,28.4,0.1655
683.39,690.0,0.5,30.27,0.162
683.39,695.0,0.5,32.3,0.1584
683.39,700.0,0.5,34.49,0.1549
683.39,705.0,0.5,36.85,0.1515
683.39,710.0,0.5,39.49,0.1485
683.39,715.0,0.5,42.29,0.1454
683.39,720.0,0.5,45.31,0.1424
683.39,725.0,0.5,48.56,0.1397
683.39,730.0,0.5,52.06,0.1371
683.39,735.0,0.5,55.8,0.1347
