symbol,opra,K,T,S0,iv,type
ABNB,ABNB260102P00140000,140.0,0.0547945205479452,128.365,0.279,put
ABNB,ABNB260102P00128000,128.0,0.0547945205479452,128.365,0.2529,put
ABNB,ABNB260102P00112000,112.0,0.0547945205479452,128.365,0.3666,put
ABNB,ABNB260102P00111000,111.0,0.0547945205479452,128.365,,put
ABNB,ABNB260109C00112000,112.0,0.07397260273972603,128.365,0.4346,call
ABNB,ABNB260102P00175000,175.0,0.0547945205479452,128.365,0.624,put
ABNB,ABNB260109P00070000,70.0,0.07397260273972603,128.365,,put
ABNB,ABNB260102P00138000,138.0,0.0547945205479452,128.365,,put
ABNB,ABNB260102P00180000,180.0,0.0547945205479452,128.365,0.7898,put
ABNB,ABNB260109C00111000,111.0,0.07397260273972603,128.365,0.5165,call
ABNB,ABNB260109C00123000,123.0,0.07397260273972603,128.365,0.3224,call
ABNB,ABNB260102P00117000,117.0,0.0547945205479452,128.365,,put
ABNB,ABNB260109C00124000,124.0,0.07397260273972603,128.365,0.299,call
ABNB,ABNB260102P00125000,125.0,0.0547945205479452,128.365,0.2615,put
ABNB,ABNB260109P00090000,90.0,0.07397260273972603,128.365,,put
ABNB,ABNB260102P00124000,124.0,0.0547945205479452,128.365,0.2625,put
ABNB,ABNB260102P00130000,130.0,0.0547945205479452,128.365,0.2484,put
ABNB,ABNB260109C00132000,132.0,0.07397260273972603,128.365,0.2754,call
ABNB,ABNB260102P00106000,106.0,0.0547945205479452,128.365,,put
ABNB,ABNB260109C00136000,136.0,0.07397260273972603,128.365,0.2623,call
ABNB,ABNB260109C00107000,107.0,0.07397260273972603,128.365,0.5551,call
ABNB,ABNB260109P00114000,114.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116P00125000,125.0,0.09315068493150686,128.365,0.2814,put
ABNB,ABNB260109P00120000,120.0,0.07397260273972603,128.365,0.2455,put
ABNB,ABNB260116C00120000,120.0,0.09315068493150686,128.365,0.3066,call
ABNB,ABNB260116P00140000,140.0,0.09315068493150686,128.365,0.1634,put
ABNB,ABNB260109P00160000,160.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00130000,130.0,0.07397260273972603,128.365,0.2653,put
ABNB,ABNB260109P00175000,175.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116C00210000,210.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116C00155000,155.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116C00180000,180.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116P00085000,85.0,0.09315068493150686,128.365,,put
ABNB,ABNB260116C00130000,130.0,0.09315068493150686,128.365,0.2821,call
ABNB,ABNB260116C00195000,195.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00124000,124.0,0.07397260273972603,128.365,0.2757,put
ABNB,ABNB260116C00140000,140.0,0.09315068493150686,128.365,0.2725,call
ABNB,ABNB260109P00134000,134.0,0.07397260273972603,128.365,0.2587,put
ABNB,ABNB260116C00100000,100.0,0.09315068493150686,128.365,0.4233,call
ABNB,ABNB260116P00115000,115.0,0.09315068493150686,128.365,0.3222,put
ABNB,ABNB260109P00112000,112.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116C00095000,95.0,0.09315068493150686,128.365,0.5797,call
ABNB,ABNB260116P00090000,90.0,0.09315068493150686,128.365,0.6126,put
ABNB,ABNB260116C00065000,65.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00150000,150.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116P00065000,65.0,0.09315068493150686,128.365,,put
ABNB,ABNB260109P00106000,106.0,0.07397260273972603,128.365,0.3987,put
ABNB,ABNB260109P00140000,140.0,0.07397260273972603,128.365,0.1678,put
ABNB,ABNB260116P00130000,130.0,0.09315068493150686,128.365,0.2669,put
ABNB,ABNB260116P00135000,135.0,0.09315068493150686,128.365,0.2414,put
ABNB,ABNB260109P00122000,122.0,0.07397260273972603,128.365,0.2833,put
ABNB,ABNB260116C00085000,85.0,0.09315068493150686,128.365,0.7235,call
ABNB,ABNB260116C00075000,75.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00095000,95.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00145000,145.0,0.07397260273972603,128.365,0.2662,put
ABNB,ABNB260109P00170000,170.0,0.07397260273972603,128.365,0.5861,put
ABNB,ABNB260116C00175000,175.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00107000,107.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00155000,155.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116C00070000,70.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00139000,139.0,0.07397260273972603,128.365,0.1175,put
ABNB,ABNB260109P00128000,128.0,0.07397260273972603,128.365,0.3248,put
ABNB,ABNB260116C00055000,55.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116C00060000,60.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116C00160000,160.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116C00125000,125.0,0.09315068493150686,128.365,0.3091,call
ABNB,ABNB260116C00135000,135.0,0.09315068493150686,128.365,0.2743,call
ABNB,ABNB260109P00109000,109.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00113000,113.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00123000,123.0,0.07397260273972603,128.365,0.2804,put
ABNB,ABNB260116C00185000,185.0,0.09315068493150686,128.365,0.6237,call
ABNB,ABNB260116P00120000,120.0,0.09315068493150686,128.365,0.2944,put
ABNB,ABNB260109P00165000,165.0,0.07397260273972603,128.365,0.6346,put
ABNB,ABNB260116C00110000,110.0,0.09315068493150686,128.365,0.3471,call
ABNB,ABNB260109P00105000,105.0,0.07397260273972603,128.365,0.3957,put
ABNB,ABNB260109P00100000,100.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00135000,135.0,0.07397260273972603,128.365,0.2363,put
ABNB,ABNB260116C00115000,115.0,0.09315068493150686,128.365,0.3039,call
ABNB,ABNB260109P00126000,126.0,0.07397260273972603,128.365,0.2757,put
ABNB,ABNB260116P00055000,55.0,0.09315068493150686,128.365,,put
ABNB,ABNB260116C00150000,150.0,0.09315068493150686,128.365,0.2845,call
ABNB,ABNB260116C00220000,220.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00115000,115.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116P00105000,105.0,0.09315068493150686,128.365,0.4022,put
ABNB,ABNB260116C00250000,250.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00104000,104.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00129000,129.0,0.07397260273972603,128.365,0.2634,put
ABNB,ABNB260109P00121000,121.0,0.07397260273972603,128.365,0.2871,put
ABNB,ABNB260109P00125000,125.0,0.07397260273972603,128.365,0.2743,put
ABNB,ABNB260109P00133000,133.0,0.07397260273972603,128.365,0.2389,put
ABNB,ABNB260109P00117000,117.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00136000,136.0,0.07397260273972603,128.365,0.2552,put
ABNB,ABNB260109P00127000,127.0,0.07397260273972603,128.365,0.3105,put
ABNB,ABNB260109P00111000,111.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116C00080000,80.0,0.09315068493150686,128.365,0.9784,call
ABNB,ABNB260116P00095000,95.0,0.09315068493150686,128.365,,put
ABNB,ABNB260116C00145000,145.0,0.09315068493150686,128.365,0.2619,call
ABNB,ABNB260109P00118000,118.0,0.07397260273972603,128.365,0.2975,put
ABNB,ABNB260109P00138000,138.0,0.07397260273972603,128.365,0.129,put
ABNB,ABNB260109P00119000,119.0,0.07397260273972603,128.365,0.2961,put
ABNB,ABNB260116C00105000,105.0,0.09315068493150686,128.365,0.4986,call
ABNB,ABNB260116P00110000,110.0,0.09315068493150686,128.365,0.3662,put
ABNB,ABNB260116C00165000,165.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116P00060000,60.0,0.09315068493150686,128.365,,put
ABNB,ABNB260116P00075000,75.0,0.09315068493150686,128.365,,put
ABNB,ABNB260109P00131000,131.0,0.07397260273972603,128.365,0.3217,put
ABNB,ABNB260109P00116000,116.0,0.07397260273972603,128.365,,put
ABNB,ABNB260109P00108000,108.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116C00200000,200.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116P00070000,70.0,0.09315068493150686,128.365,,put
ABNB,ABNB260109P00132000,132.0,0.07397260273972603,128.365,0.3115,put
ABNB,ABNB260116C00170000,170.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116C00190000,190.0,0.09315068493150686,128.365,0.5185,call
ABNB,ABNB260116P00145000,145.0,0.09315068493150686,128.365,,put
ABNB,ABNB260116C00240000,240.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116C00090000,90.0,0.09315068493150686,128.365,,call
ABNB,ABNB260109P00137000,137.0,0.07397260273972603,128.365,0.2089,put
ABNB,ABNB260116C00230000,230.0,0.09315068493150686,128.365,,call
ABNB,ABNB260116P00100000,100.0,0.09315068493150686,128.365,0.4773,put
ABNB,ABNB260109P00110000,110.0,0.07397260273972603,128.365,,put
ABNB,ABNB260116P00080000,80.0,0.09315068493150686,128.365,,put
ABNB,ABNB260123P00090000,90.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123P00107000,107.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00117000,117.0,0.11232876712328767,128.365,0.3229,call
ABNB,ABNB260123P00100000,100.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00100000,100.0,0.11232876712328767,128.365,0.3479,call
ABNB,ABNB260123C00128000,128.0,0.11232876712328767,128.365,0.2999,call
ABNB,ABNB260123C00133000,133.0,0.11232876712328767,128.365,0.2844,call
ABNB,ABNB260123C00119000,119.0,0.11232876712328767,128.365,0.3145,call
ABNB,ABNB260123C00080000,80.0,0.11232876712328767,128.365,0.6839,call
ABNB,ABNB260123P00110000,110.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00090000,90.0,0.11232876712328767,128.365,0.5465,call
ABNB,ABNB260123P00116000,116.0,0.11232876712328767,128.365,0.3004,put
ABNB,ABNB260116P00155000,155.0,0.09315068493150686,128.365,,put
ABNB,ABNB260116P00170000,170.0,0.09315068493150686,128.365,0.4158,put
ABNB,ABNB260123P00117000,117.0,0.11232876712328767,128.365,0.303,put
ABNB,ABNB260123C00085000,85.0,0.11232876712328767,128.365,0.7379,call
ABNB,ABNB260116P00230000,230.0,0.09315068493150686,128.365,,put
ABNB,ABNB260123P00128000,128.0,0.11232876712328767,128.365,0.2698,put
ABNB,ABNB260123C00110000,110.0,0.11232876712328767,128.365,0.4799,call
ABNB,ABNB260123C00130000,130.0,0.11232876712328767,128.365,0.2855,call
ABNB,ABNB260123C00160000,160.0,0.11232876712328767,128.365,,call
ABNB,ABNB260123C00114000,114.0,0.11232876712328767,128.365,0.3966,call
ABNB,ABNB260116P00185000,185.0,0.09315068493150686,128.365,0.5841,put
ABNB,ABNB260123C00136000,136.0,0.11232876712328767,128.365,0.2777,call
ABNB,ABNB260123C00165000,165.0,0.11232876712328767,128.365,,call
ABNB,ABNB260123C00116000,116.0,0.11232876712328767,128.365,0.399,call
ABNB,ABNB260123C00126000,126.0,0.11232876712328767,128.365,0.2916,call
ABNB,ABNB260116P00200000,200.0,0.09315068493150686,128.365,0.679,put
ABNB,ABNB260123P00126000,126.0,0.11232876712328767,128.365,0.2672,put
ABNB,ABNB260123P00115000,115.0,0.11232876712328767,128.365,0.2935,put
ABNB,ABNB260123P00070000,70.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123P00127000,127.0,0.11232876712328767,128.365,0.267,put
ABNB,ABNB260123C00115000,115.0,0.11232876712328767,128.365,0.3979,call
ABNB,ABNB260123C00113000,113.0,0.11232876712328767,128.365,0.339,call
ABNB,ABNB260123C00137000,137.0,0.11232876712328767,128.365,0.3053,call
ABNB,ABNB260123C00134000,134.0,0.11232876712328767,128.365,0.2871,call
ABNB,ABNB260123C00095000,95.0,0.11232876712328767,128.365,0.3877,call
ABNB,ABNB260123P00122000,122.0,0.11232876712328767,128.365,0.2888,put
ABNB,ABNB260123C00175000,175.0,0.11232876712328767,128.365,,call
ABNB,ABNB260116P00180000,180.0,0.09315068493150686,128.365,0.7132,put
ABNB,ABNB260123C00124000,124.0,0.11232876712328767,128.365,0.3329,call
ABNB,ABNB260123P00075000,75.0,0.11232876712328767,128.365,,put
ABNB,ABNB260116P00195000,195.0,0.09315068493150686,128.365,0.7186,put
ABNB,ABNB260123C00138000,138.0,0.11232876712328767,128.365,0.2772,call
ABNB,ABNB260123P00130000,130.0,0.11232876712328767,128.365,0.2639,put
ABNB,ABNB260123P00120000,120.0,0.11232876712328767,128.365,0.2774,put
ABNB,ABNB260116P00160000,160.0,0.09315068493150686,128.365,0.4123,put
ABNB,ABNB260116P00240000,240.0,0.09315068493150686,128.365,,put
ABNB,ABNB260123P00111000,111.0,0.11232876712328767,128.365,0.3147,put
ABNB,ABNB260123P00113000,113.0,0.11232876712328767,128.365,0.3477,put
ABNB,ABNB260116P00175000,175.0,0.09315068493150686,128.365,0.7253,put
ABNB,ABNB260123C00122000,122.0,0.11232876712328767,128.365,0.3084,call
ABNB,ABNB260116P00150000,150.0,0.09315068493150686,128.365,,put
ABNB,ABNB260123C00106000,106.0,0.11232876712328767,128.365,0.4345,call
ABNB,ABNB260123P00131000,131.0,0.11232876712328767,128.365,0.2523,put
ABNB,ABNB260123P00119000,119.0,0.11232876712328767,128.365,0.2881,put
ABNB,ABNB260123C00120000,120.0,0.11232876712328767,128.365,0.3206,call
ABNB,ABNB260123C00170000,170.0,0.11232876712328767,128.365,,call
ABNB,ABNB260123C00140000,140.0,0.11232876712328767,128.365,0.293,call
ABNB,ABNB260123P00108000,108.0,0.11232876712328767,128.365,0.4706,put
ABNB,ABNB260123C00155000,155.0,0.11232876712328767,128.365,,call
ABNB,ABNB260123C00145000,145.0,0.11232876712328767,128.365,0.2811,call
ABNB,ABNB260123P00118000,118.0,0.11232876712328767,128.365,0.3433,put
ABNB,ABNB260123C00129000,129.0,0.11232876712328767,128.365,0.2955,call
ABNB,ABNB260123P00124000,124.0,0.11232876712328767,128.365,0.281,put
ABNB,ABNB260123C00123000,123.0,0.11232876712328767,128.365,0.3027,call
ABNB,ABNB260123C00125000,125.0,0.11232876712328767,128.365,0.3085,call
ABNB,ABNB260123P00129000,129.0,0.11232876712328767,128.365,0.2608,put
ABNB,ABNB260123P00085000,85.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123P00114000,114.0,0.11232876712328767,128.365,0.2983,put
ABNB,ABNB260116P00190000,190.0,0.09315068493150686,128.365,0.7683,put
ABNB,ABNB260123P00112000,112.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123P00125000,125.0,0.11232876712328767,128.365,0.2718,put
ABNB,ABNB260116P00220000,220.0,0.09315068493150686,128.365,0.7636,put
ABNB,ABNB260116P00210000,210.0,0.09315068493150686,128.365,0.8881,put
ABNB,ABNB260116P00165000,165.0,0.09315068493150686,128.365,,put
ABNB,ABNB260123C00118000,118.0,0.11232876712328767,128.365,0.3137,call
ABNB,ABNB260123P00121000,121.0,0.11232876712328767,128.365,0.284,put
ABNB,ABNB260123C00150000,150.0,0.11232876712328767,128.365,0.2932,call
ABNB,ABNB260123C00132000,132.0,0.11232876712328767,128.365,0.2963,call
ABNB,ABNB260123P00080000,80.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00139000,139.0,0.11232876712328767,128.365,0.28,call
ABNB,ABNB260123P00105000,105.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00131000,131.0,0.11232876712328767,128.365,0.2848,call
ABNB,ABNB260116P00250000,250.0,0.09315068493150686,128.365,,put
ABNB,ABNB260123C00105000,105.0,0.11232876712328767,128.365,0.4788,call
ABNB,ABNB260123P00123000,123.0,0.11232876712328767,128.365,0.2854,put
ABNB,ABNB260123C00111000,111.0,0.11232876712328767,128.365,0.433,call
ABNB,ABNB260123P00106000,106.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00108000,108.0,0.11232876712328767,128.365,0.4557,call
ABNB,ABNB260123C00109000,109.0,0.11232876712328767,128.365,0.4902,call
ABNB,ABNB260123C00075000,75.0,0.11232876712328767,128.365,,call
ABNB,ABNB260123C00127000,127.0,0.11232876712328767,128.365,0.309,call
ABNB,ABNB260123C00107000,107.0,0.11232876712328767,128.365,0.4768,call
ABNB,ABNB260123C00070000,70.0,0.11232876712328767,128.365,,call
ABNB,ABNB260123P00109000,109.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00121000,121.0,0.11232876712328767,128.365,0.3022,call
ABNB,ABNB260123C00112000,112.0,0.11232876712328767,128.365,0.392,call
ABNB,ABNB260123P00095000,95.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123C00135000,135.0,0.11232876712328767,128.365,0.2758,call
ABNB,ABNB260130P00145000,145.0,0.13150684931506848,128.365,,put
ABNB,ABNB260123P00155000,155.0,0.11232876712328767,128.365,0.3888,put
ABNB,ABNB260130P00131000,131.0,0.13150684931506848,128.365,0.252,put
ABNB,ABNB260130C00119000,119.0,0.13150684931506848,128.365,0.362,call
ABNB,ABNB260130C00100000,100.0,0.13150684931506848,128.365,0.5972,call
ABNB,ABNB260130P00128000,128.0,0.13150684931506848,128.365,0.2797,put
ABNB,ABNB260123P00134000,134.0,0.11232876712328767,128.365,0.2614,put
ABNB,ABNB260130C00122000,122.0,0.13150684931506848,128.365,0.3567,call
ABNB,ABNB260130C00095000,95.0,0.13150684931506848,128.365,0.474,call
ABNB,ABNB260130P00105000,105.0,0.13150684931506848,128.365,0.3473,put
ABNB,ABNB260123P00132000,132.0,0.11232876712328767,128.365,0.2576,put
ABNB,ABNB260130P00123000,123.0,0.13150684931506848,128.365,0.3158,put
ABNB,ABNB260130C00133000,133.0,0.13150684931506848,128.365,0.294,call
ABNB,ABNB260130P00127000,127.0,0.13150684931506848,128.365,0.2779,put
ABNB,ABNB260130P00095000,95.0,0.13150684931506848,128.365,,put
ABNB,ABNB260123P00136000,136.0,0.11232876712328767,128.365,0.254,put
ABNB,ABNB260130P00124000,124.0,0.13150684931506848,128.365,0.2759,put
ABNB,ABNB260130P00136000,136.0,0.13150684931506848,128.365,0.2473,put
ABNB,ABNB260130C00121000,121.0,0.13150684931506848,128.365,0.3563,call
ABNB,ABNB260123P00160000,160.0,0.11232876712328767,128.365,0.3278,put
ABNB,ABNB260130C00114000,114.0,0.13150684931506848,128.365,0.3884,call
ABNB,ABNB260130C00117000,117.0,0.13150684931506848,128.365,0.3244,call
ABNB,ABNB260123P00165000,165.0,0.11232876712328767,128.365,0.3286,put
ABNB,ABNB260130P00118000,118.0,0.13150684931506848,128.365,0.3016,put
ABNB,ABNB260130P00137000,137.0,0.13150684931506848,128.365,0.2297,put
ABNB,ABNB260123P00175000,175.0,0.11232876712328767,128.365,0.6767,put
ABNB,ABNB260130P00125000,125.0,0.13150684931506848,128.365,0.2786,put
ABNB,ABNB260123P00137000,137.0,0.11232876712328767,128.365,0.2405,put
ABNB,ABNB260130C00150000,150.0,0.13150684931506848,128.365,0.2812,call
ABNB,ABNB260123P00150000,150.0,0.11232876712328767,128.365,0.3842,put
ABNB,ABNB260130C00090000,90.0,0.13150684931506848,128.365,0.6057,call
ABNB,ABNB260130P00135000,135.0,0.13150684931506848,128.365,0.2551,put
ABNB,ABNB260130P00090000,90.0,0.13150684931506848,128.365,,put
ABNB,ABNB260130C00112000,112.0,0.13150684931506848,128.365,0.356,call
ABNB,ABNB260130C00140000,140.0,0.13150684931506848,128.365,0.2808,call
ABNB,ABNB260130P00115000,115.0,0.13150684931506848,128.365,0.304,put
ABNB,ABNB260130P00122000,122.0,0.13150684931506848,128.365,0.2879,put
ABNB,ABNB260130C00118000,118.0,0.13150684931506848,128.365,0.3523,call
ABNB,ABNB260123P00140000,140.0,0.11232876712328767,128.365,0.2619,put
ABNB,ABNB260130P00120000,120.0,0.13150684931506848,128.365,0.2837,put
ABNB,ABNB260130C00175000,175.0,0.13150684931506848,128.365,,call
ABNB,ABNB260130P00117000,117.0,0.13150684931506848,128.365,0.3143,put
ABNB,ABNB260130C00085000,85.0,0.13150684931506848,128.365,0.789,call
ABNB,ABNB260130P00139000,139.0,0.13150684931506848,128.365,0.198,put
ABNB,ABNB260130P00126000,126.0,0.13150684931506848,128.365,0.2894,put
ABNB,ABNB260130P00140000,140.0,0.13150684931506848,128.365,0.2337,put
ABNB,ABNB260130C00110000,110.0,0.13150684931506848,128.365,0.4029,call
ABNB,ABNB260123P00170000,170.0,0.11232876712328767,128.365,,put
ABNB,ABNB260123P00133000,133.0,0.11232876712328767,128.365,0.2632,put
ABNB,ABNB260130C00120000,120.0,0.13150684931506848,128.365,0.3072,call
ABNB,ABNB260130C00145000,145.0,0.13150684931506848,128.365,0.2873,call
ABNB,ABNB260130C00128000,128.0,0.13150684931506848,128.365,0.2514,call
ABNB,ABNB260130C00134000,134.0,0.13150684931506848,128.365,0.2955,call
ABNB,ABNB260130P00129000,129.0,0.13150684931506848,128.365,0.2642,put
ABNB,ABNB260123P00138000,138.0,0.11232876712328767,128.365,0.2296,put
ABNB,ABNB260130C00160000,160.0,0.13150684931506848,128.365,0.2775,call
ABNB,ABNB260130C00170000,170.0,0.13150684931506848,128.365,,call
ABNB,ABNB260130P00132000,132.0,0.13150684931506848,128.365,0.251,put
ABNB,ABNB260130C00126000,126.0,0.13150684931506848,128.365,0.3016,call
ABNB,ABNB260130C00070000,70.0,0.13150684931506848,128.365,,call
ABNB,ABNB260123P00145000,145.0,0.11232876712328767,128.365,,put
ABNB,ABNB260130P00075000,75.0,0.13150684931506848,128.365,,put
ABNB,ABNB260130P00116000,116.0,0.13150684931506848,128.365,0.3236,put
ABNB,ABNB260130P00138000,138.0,0.13150684931506848,128.365,0.2052,put
ABNB,ABNB260130P00121000,121.0,0.13150684931506848,128.365,0.2821,put
ABNB,ABNB260130C00131000,131.0,0.13150684931506848,128.365,0.2886,call
ABNB,ABNB260130C00080000,80.0,0.13150684931506848,128.365,0.7559,call
ABNB,ABNB260130C00125000,125.0,0.13150684931506848,128.365,0.2641,call
ABNB,ABNB260130P00130000,130.0,0.13150684931506848,128.365,0.247,put
ABNB,ABNB260130C00075000,75.0,0.13150684931506848,128.365,0.8678,call
ABNB,ABNB260130C00136000,136.0,0.13150684931506848,128.365,0.2887,call
ABNB,ABNB260130C00155000,155.0,0.13150684931506848,128.365,0.2868,call
ABNB,ABNB260130C00132000,132.0,0.13150684931506848,128.365,0.2809,call
ABNB,ABNB260130C00124000,124.0,0.13150684931506848,128.365,0.331,call
ABNB,ABNB260130C00105000,105.0,0.13150684931506848,128.365,0.519,call
ABNB,ABNB260130C00137000,137.0,0.13150684931506848,128.365,0.2857,call
ABNB,ABNB260130P00080000,80.0,0.13150684931506848,128.365,,put
ABNB,ABNB260130P00112000,112.0,0.13150684931506848,128.365,0.3924,put
ABNB,ABNB260130P00134000,134.0,0.13150684931506848,128.365,0.2224,put
ABNB,ABNB260130P00114000,114.0,0.13150684931506848,128.365,0.3076,put
ABNB,ABNB260130P00085000,85.0,0.13150684931506848,128.365,,put
ABNB,ABNB260130C00130000,130.0,0.13150684931506848,128.365,0.2531,call
ABNB,ABNB260130C00116000,116.0,0.13150684931506848,128.365,0.3929,call
ABNB,ABNB260130P00100000,100.0,0.13150684931506848,128.365,0.3795,put
ABNB,ABNB260130C00135000,135.0,0.13150684931506848,128.365,0.2323,call
ABNB,ABNB260123P00135000,135.0,0.11232876712328767,128.365,0.2431,put
ABNB,ABNB260130C00138000,138.0,0.13150684931506848,128.365,0.2796,call
ABNB,ABNB260123P00139000,139.0,0.11232876712328767,128.365,0.2483,put
ABNB,ABNB260130C00129000,129.0,0.13150684931506848,128.365,0.2584,call
ABNB,ABNB260130C00139000,139.0,0.13150684931506848,128.365,0.2946,call
ABNB,ABNB260130P00070000,70.0,0.13150684931506848,128.365,,put
ABNB,ABNB260130P00113000,113.0,0.13150684931506848,128.365,0.3247,put
ABNB,ABNB260130C00165000,165.0,0.13150684931506848,128.365,,call
ABNB,ABNB260130P00133000,133.0,0.13150684931506848,128.365,0.2924,put
ABNB,ABNB260130C00113000,113.0,0.13150684931506848,128.365,0.4031,call
ABNB,ABNB260130C00115000,115.0,0.13150684931506848,128.365,0.4052,call
ABNB,ABNB260130C00127000,127.0,0.13150684931506848,128.365,0.2964,call
ABNB,ABNB260130P00110000,110.0,0.13150684931506848,128.365,0.3261,put
ABNB,ABNB260130C00123000,123.0,0.13150684931506848,128.365,0.3276,call
ABNB,ABNB260130P00119000,119.0,0.13150684931506848,128.365,0.2873,put
ABNB,ABNB260220C00070000,70.0,0.18904109589041096,128.365,0.734,call
ABNB,ABNB260220P00110000,110.0,0.18904109589041096,128.365,0.3866,put
ABNB,ABNB260320C00175000,175.0,0.26575342465753427,128.365,0.338,call
ABNB,ABNB260220P00100000,100.0,0.18904109589041096,128.365,0.4259,put
ABNB,ABNB260220P00085000,85.0,0.18904109589041096,128.365,0.479,put
ABNB,ABNB260320C00180000,180.0,0.26575342465753427,128.365,0.3443,call
ABNB,ABNB260220P00150000,150.0,0.18904109589041096,128.365,0.3428,put
ABNB,ABNB260220C00155000,155.0,0.18904109589041096,128.365,0.3024,call
ABNB,ABNB260220C00185000,185.0,0.18904109589041096,128.365,,call
ABNB,ABNB260320C00155000,155.0,0.26575342465753427,128.365,0.3268,call
ABNB,ABNB260220P00155000,155.0,0.18904109589041096,128.365,0.2771,put
ABNB,ABNB260220C00090000,90.0,0.18904109589041096,128.365,0.6617,call
ABNB,ABNB260220C00085000,85.0,0.18904109589041096,128.365,,call
ABNB,ABNB260220C00115000,115.0,0.18904109589041096,128.365,0.3578,call
ABNB,ABNB260220C00110000,110.0,0.18904109589041096,128.365,0.4017,call
ABNB,ABNB260220P00140000,140.0,0.18904109589041096,128.365,0.3294,put
ABNB,ABNB260320C00125000,125.0,0.26575342465753427,128.365,0.3811,call
ABNB,ABNB260220P00105000,105.0,0.18904109589041096,128.365,0.3971,put
ABNB,ABNB260220C00105000,105.0,0.18904109589041096,128.365,0.4851,call
ABNB,ABNB260130P00155000,155.0,0.13150684931506848,128.365,0.283,put
ABNB,ABNB260220P00180000,180.0,0.18904109589041096,128.365,0.504,put
ABNB,ABNB260320C00150000,150.0,0.26575342465753427,128.365,0.3273,call
ABNB,ABNB260320C00120000,120.0,0.26575342465753427,128.365,0.3326,call
ABNB,ABNB260220P00130000,130.0,0.18904109589041096,128.365,0.3342,put
ABNB,ABNB260220C00080000,80.0,0.18904109589041096,128.365,0.6435,call
ABNB,ABNB260130P00165000,165.0,0.13150684931506848,128.365,0.4146,put
ABNB,ABNB260320C00100000,100.0,0.26575342465753427,128.365,0.4207,call
ABNB,ABNB260220C00095000,95.0,0.18904109589041096,128.365,0.5052,call
ABNB,ABNB260220P00070000,70.0,0.18904109589041096,128.365,,put
ABNB,ABNB260320C00210000,210.0,0.26575342465753427,128.365,,call
ABNB,ABNB260320C00110000,110.0,0.26575342465753427,128.365,0.385,call
ABNB,ABNB260220P00120000,120.0,0.18904109589041096,128.365,0.3567,put
ABNB,ABNB260320C00135000,135.0,0.26575342465753427,128.365,0.3412,call
ABNB,ABNB260320C00220000,220.0,0.26575342465753427,128.365,0.4407,call
ABNB,ABNB260320C00130000,130.0,0.26575342465753427,128.365,0.367,call
ABNB,ABNB260320P00090000,90.0,0.26575342465753427,128.365,0.4258,put
ABNB,ABNB260320C00060000,60.0,0.26575342465753427,128.365,0.6586,call
ABNB,ABNB260320C00160000,160.0,0.26575342465753427,128.365,0.3232,call
